date,close
2010-06-18,47.00
2010-06-25,45.27
2010-07-02,42.47
2010-07-09,44.62
2010-07-16,44.34
2010-07-23,46.06
2010-07-30,45.81
2010-08-06,46.76
2010-08-13,44.72
2010-08-20,44.92
2010-08-27,44.07
2010-09-03,46.01
2010-09-10,46.60
2010-09-17,47.995
2010-09-24,49.66
2010-10-01,49.01
2010-10-08,49.75
2010-10-15,51.49
2010-10-22,51.64
2010-10-29,52.18
2010-11-05,53.67
2010-11-12,52.51
2010-11-19,52.47
2010-11-26,52.77
2010-12-03,53.87
2010-12-10,54.495
2010-12-17,54.52
2010-12-23,54.742
2010-12-31,54.46
2011-01-07,55.87
2011-01-14,57.00
2011-01-21,55.68
2011-01-28,55.73
2011-02-04,57.375
2011-02-11,58.44
2011-02-18,58.73
2011-02-25,57.65
2011-03-04,57.9675
2011-03-11,56.49
2011-03-18,54.45
2011-03-25,56.84
2011-04-01,57.46
2011-04-08,56.95
2011-04-15,56.65
2011-04-21,58.34
2011-04-29,59.08
2011-05-06,58.47
2011-05-13,58.41
2011-05-20,57.765
2011-05-27,57.43
2011-06-03,56.35
2011-06-10,54.64
2011-06-17,53.79
2011-06-24,54.38
2011-07-01,57.91
2011-07-08,59.03
2011-07-15,57.85
2011-07-22,59.60
2011-07-29,58.00
2011-08-05,53.83
2011-08-12,53.57
2011-08-19,50.03
2011-08-26,53.13
2011-09-02,53.28
2011-09-09,53.18
2011-09-16,56.59
2011-09-23,54.15
2011-09-30,52.49
2011-10-07,54.07
2011-10-14,58.18
2011-10-21,57.30
2011-10-28,58.94
2011-11-04,57.80
2011-11-11,57.85
2011-11-18,55.40
2011-11-25,52.88
2011-12-02,56.62
2011-12-09,57.02
2011-12-16,54.86
2011-12-23,56.08
2011-12-30,55.83
2012-01-06,57.81
2012-01-13,58.18
2012-01-20,59.77
2012-01-27,60.40
2012-02-03,62.05
2012-02-10,62.475
2012-02-17,63.43
2012-02-24,63.96
2012-03-02,64.87
2012-03-09,65.02
2012-03-16,66.52
2012-03-23,66.939
2012-03-30,67.55
2012-04-05,67.72
2012-04-13,66.19
2012-04-20,65.68
2012-04-27,67.24
2012-05-04,64.70
2012-05-11,64.18
2012-05-18,60.81
2012-05-25,62.07
2012-06-01,60.409
2012-06-08,62.87
2012-06-15,62.99
2012-06-22,63.35
2012-06-29,64.16
2012-07-06,64.12
2012-07-13,63.38
2012-07-20,64.235
2012-07-27,64.87
2012-08-03,65.60
2012-08-10,66.86
2012-08-17,68.32
2012-08-24,68.29
2012-08-31,68.16
2012-09-07,69.43
2012-09-14,70.18
2012-09-21,70.15
2012-09-28,68.57
2012-10-05,68.98
2012-10-12,66.68
2012-10-19,65.68
2012-10-26,65.35
2012-11-02,65.17
2012-11-09,63.43
2012-11-16,62.30
2012-11-23,64.90
2012-11-30,65.80
2012-12-07,64.93
2012-12-14,64.69
2012-12-21,65.20
2012-12-28,63.78
2013-01-04,66.63
2013-01-11,67.26
2013-01-18,67.07
2013-01-25,67.00
2013-02-01,67.66
2013-02-08,67.99
2013-02-15,67.75
2013-02-22,67.139
2013-03-01,67.38
2013-03-08,68.77
2013-03-15,68.51
2013-03-22,68.59
2013-03-28,68.97
2013-04-05,67.861
2013-04-12,69.94
2013-04-19,68.09
2013-04-26,69.57
2013-05-03,72.12
2013-05-10,73.05
2013-05-17,74.30
2013-05-24,73.41
2013-05-31,73.25
2013-06-07,73.39
2013-06-14,72.28
2013-06-21,70.43
2013-06-28,71.27
2013-07-05,72.58
2013-07-12,75.30
2013-07-19,74.59
2013-07-26,75.37
2013-08-02,76.97
2013-08-09,76.49
2013-08-16,75.485
2013-08-23,76.67
2013-08-30,75.47
2013-09-06,76.93
2013-09-13,78.06
2013-09-20,78.985
2013-09-27,79.07
2013-10-04,79.40
2013-10-11,79.21
2013-10-18,82.14
2013-10-25,82.90
2013-11-01,82.78
2013-11-08,82.56
2013-11-15,83.96
2013-11-22,83.99
2013-11-29,85.73
2013-12-06,86.00
2013-12-13,84.85
2013-12-20,86.50
2013-12-27,87.52
2014-01-03,86.64
2014-01-10,87.30
2014-01-17,87.88
2014-01-24,86.74
2014-01-31,86.27
2014-02-07,87.30
2014-02-14,89.81
2014-02-21,89.93
2014-02-28,90.34
2014-03-07,90.53
2014-03-14,88.67
2014-03-21,89.00
2014-03-28,87.05
2014-04-04,86.37
2014-04-11,84.11
2014-04-17,86.20
2014-04-25,86.19
2014-05-02,87.49
2014-05-09,86.80
2014-05-16,87.71
2014-05-23,89.88
2014-05-30,91.31
2014-06-06,92.82
2014-06-13,92.32
2014-06-20,92.77
2014-06-27,93.75
2014-07-03,95.70
2014-07-11,95.27
2014-07-18,96.12
2014-07-25,96.74
2014-08-01,94.67
2014-08-08,94.90
2014-08-15,97.40
