date,close
2011-05-19,0.457917
2011-05-20,0.447813
2011-05-23,0.42838499
2011-05-24,0.420313
2011-05-25,0.42500001
2011-05-26,0.432969
2011-05-27,0.43942699
2011-05-31,0.46057299
2011-06-01,0.431146
2011-06-02,0.43364599
2011-06-03,0.41395801
2011-06-06,0.40395799
2011-06-07,0.40161499
2011-06-08,0.39296901
2011-06-09,0.39468801
2011-06-10,0.37656301
2011-06-13,0.37682301
2011-06-14,0.39083299
2011-06-15,0.369479
2011-06-16,0.36432299
2011-06-17,0.361615
2011-06-20,0.36640599
2011-06-21,0.39083299
2011-06-22,0.38203099
2011-06-23,0.39260399
2011-06-24,0.37192699
2011-06-27,0.38999999
2011-06-28,0.4075
2011-06-29,0.412604
2011-06-30,0.42828101
2011-07-01,0.448125
2011-07-05,0.45458299
2011-07-06,0.459427
2011-07-07,0.478021
2011-07-08,0.47406301
2011-07-11,0.44864601
2011-07-12,0.43770799
2011-07-13,0.443542
2011-07-14,0.42828101
2011-07-15,0.44531301
2011-07-18,0.437969
2011-07-19,0.46885401
2011-07-20,0.46229199
2011-07-21,0.47166699
2011-07-22,0.48630199
2011-07-25,0.48343799
2011-07-26,0.486094
2011-07-27,0.44921899
2011-07-28,0.45161501
2011-07-29,0.44724
2011-08-01,0.44119799
2011-08-02,0.40770799
2011-08-03,0.41828099
2011-08-04,0.36135399
2011-08-05,0.353385
2011-08-08,0.291302
2011-08-09,0.33119801
2011-08-10,0.292135
2011-08-11,0.32963499
2011-08-12,0.33802101
2011-08-15,0.352604
2011-08-16,0.34354201
2011-08-17,0.33796901
2011-08-18,0.28895801
2011-08-19,0.27276
2011-08-22,0.275208
2011-08-23,0.30927101
2011-08-24,0.31656301
2011-08-25,0.30135399
2011-08-26,0.323125
2011-08-29,0.35062501
2011-08-30,0.35776001
2011-08-31,0.359844
2011-09-01,0.34968799
2011-09-02,0.32520801
2011-09-06,0.325156
2011-09-07,0.34974
2011-09-08,0.34489599
2011-09-09,0.32218799
2011-09-12,0.33427101
2011-09-13,0.34724
2011-09-14,0.36223999
2011-09-15,0.37869799
2011-09-16,0.388594
2011-09-19,0.38958299
2011-09-20,0.38406301
2011-09-21,0.36453101
2011-09-22,0.329063
2011-09-23,0.33932301
2011-09-26,0.350833
2011-09-27,0.361563
2011-09-28,0.344531
2011-09-29,0.33432299
2011-09-30,0.30833301
2011-10-03,0.28416699
2011-10-04,0.301458
2011-10-05,0.324375
2011-10-06,0.34104201
2011-10-07,0.33401
2011-10-10,0.36828101
2011-10-11,0.37614599
2011-10-12,0.38218799
2011-10-13,0.39244801
2011-10-14,0.41406301
2011-10-17,0.394896
2011-10-18,0.409219
2011-10-19,0.385625
2011-10-20,0.38072899
2011-10-21,0.39427099
2011-10-24,0.418906
2011-10-25,0.395156
2011-10-26,0.393594
2011-10-27,0.425313
2011-10-28,0.42671901
2011-10-31,0.40557301
2011-11-01,0.374167
2011-11-02,0.383385
2011-11-03,0.406719
2011-11-04,0.400417
2011-11-07,0.40932301
2011-11-08,0.42296901
2011-11-09,0.379219
2011-11-10,0.37765601
2011-11-11,0.39885399
2011-11-14,0.39208299
2011-11-15,0.404688
2011-11-16,0.38474
2011-11-17,0.35828099
2011-11-18,0.34968799
2011-11-21,0.329375
2011-11-22,0.33223999
2011-11-23,0.31015599
2011-11-25,0.30312499
2011-11-28,0.334427
2011-11-29,0.328385
2011-11-30,0.364427
2011-12-01,0.37224001
2011-12-02,0.368698
2011-12-05,0.38078099
2011-12-06,0.37786499
2011-12-07,0.378438
2011-12-08,0.35916701
2011-12-09,0.37619799
2011-12-12,0.36385399
2011-12-13,0.35156301
2011-12-14,0.335208
2011-12-15,0.33260399
2011-12-16,0.33677101
2011-12-19,0.32744801
2011-12-20,0.35651001
2011-12-21,0.341667
2011-12-22,0.34999999
2011-12-23,0.359063
2011-12-27,0.36182299
2011-12-28,0.35020801
2011-12-29,0.35703099
2011-12-30,0.35411501
2012-01-03,0.37427101
2012-01-04,0.37875
2012-01-05,0.388073
2012-01-06,0.39208299
2012-01-09,0.38880199
2012-01-10,0.39677101
2012-01-11,0.39953101
2012-01-12,0.40427101
2012-01-13,0.39963499
2012-01-17,0.41036499
2012-01-18,0.426667
2012-01-19,0.43520799
2012-01-20,0.433281
2012-01-23,0.433229
2012-01-24,0.43083301
2012-01-25,0.447292
2012-01-26,0.442552
2012-01-27,0.44692701
2012-01-30,0.44765601
2012-01-31,0.44921899
2012-02-01,0.46026
2012-02-02,0.465
2012-02-03,0.48348999
2012-02-06,0.48302099
2012-02-07,0.48510399
2012-02-08,0.493177
2012-02-09,0.50411499
2012-02-10,0.49333301
2012-02-13,0.50661498
2012-02-14,0.511042
2012-02-15,0.49963501
2012-02-16,0.52052099
2012-02-17,0.51609403
2012-02-21,0.52046901
2012-02-22,0.51359397
2012-02-23,0.52333301
2012-02-24,0.52843797
2012-02-27,0.53099
2012-02-28,0.546875
2012-02-29,0.53968799
2012-03-01,0.55281299
2012-03-02,0.55114597
2012-03-05,0.53395802
2012-03-06,0.518646
2012-03-07,0.53041703
2012-03-08,0.54724002
2012-03-09,0.55385399
2012-03-12,0.55474001
2012-03-13,0.58599001
2012-03-14,0.59255201
2012-03-15,0.59708297
2012-03-16,0.59578103
2012-03-19,0.60874999
2012-03-20,0.61208302
2012-03-21,0.611875
2012-03-22,0.60817701
2012-03-23,0.60734397
2012-03-26,0.639063
2012-03-27,0.64151001
2012-03-28,0.63401002
2012-03-29,0.6275
2012-03-30,0.62312502
2012-04-02,0.64213502
2012-04-03,0.64218801
2012-04-04,0.61598998
2012-04-05,0.62724
2012-04-09,0.612813
2012-04-10,0.58322901
2012-04-11,0.591667
2012-04-12,0.61150998
2012-04-13,0.58385402
2012-04-16,0.56546903
2012-04-17,0.59880197
2012-04-18,0.59442699
2012-04-19,0.57520801
2012-04-20,0.56901002
2012-04-23,0.55468798
2012-04-24,0.54489601
2012-04-25,0.58817703
2012-04-26,0.59869802
2012-04-27,0.60895801
2012-04-30,0.59630197
2012-05-01,0.59968799
2012-05-02,0.60364598
2012-05-03,0.58489603
2012-05-04,0.54197901
2012-05-07,0.54276001
2012-05-08,0.536771
2012-05-09,0.53380197
2012-05-10,0.52833301
2012-05-11,0.52781302
2012-05-14,0.51322901
2012-05-15,0.50875002
2012-05-16,0.49770799
2012-05-17,0.46708301
2012-05-18,0.448333
2012-05-21,0.48604199
2012-05-22,0.48427099
2012-05-23,0.48697901
2012-05-24,0.47822899
2012-05-25,0.475521
2012-05-29,0.493229
2012-05-30,0.48124999
2012-05-31,0.47437501
2012-06-01,0.43708301
2012-06-04,0.44645801
2012-06-05,0.452604
2012-06-06,0.483542
2012-06-07,0.47812501
2012-06-08,0.49218801
2012-06-11,0.46864599
2012-06-12,0.48343799
2012-06-13,0.47395799
2012-06-14,0.47927099
2012-06-15,0.496979
2012-06-18,0.50979197
2012-06-19,0.52656299
2012-06-20,0.52843797
2012-06-21,0.48885399
2012-06-22,0.50406301
2012-06-25,0.47416699
2012-06-26,0.48333299
2012-06-27,0.49218801
2012-06-28,0.47447899
2012-06-29,0.52083302
2012-07-02,0.52499998
2012-07-03,0.53750002
2012-07-05,0.53937501
2012-07-06,0.518125
2012-07-09,0.51635402
2012-07-10,0.500521
2012-07-11,0.493646
2012-07-12,0.479375
2012-07-13,0.50020802
2012-07-16,0.49645799
2012-07-17,0.50406301
2012-07-18,0.52458298
2012-07-19,0.54166698
2012-07-20,0.52083302
2012-07-23,0.50156301
2012-07-24,0.49010399
2012-07-25,0.47916701
2012-07-26,0.497917
2012-07-27,0.53562498
2012-07-30,0.53239602
2012-07-31,0.53270799
2012-08-01,0.52749997
2012-08-02,0.52197897
2012-08-03,0.55166698
2012-08-06,0.56406301
2012-08-07,0.57802099
2012-08-08,0.57708299
2012-08-09,0.58197898
2012-08-10,0.58437502
2012-08-13,0.58791697
2012-08-14,0.58875
2012-08-15,0.59291703
2012-08-16,0.61416698
2012-08-17,0.62260401
2012-08-20,0.625
2012-08-21,0.61781299
2012-08-22,0.624479
2012-08-23,0.61062503
2012-08-24,0.62145799
2012-08-27,0.624479
2012-08-28,0.62437499
2012-08-29,0.62458301
2012-08-30,0.60552102
2012-08-31,0.61843801
2012-09-04,0.61583298
2012-09-05,0.61302102
2012-09-06,0.65354198
2012-09-07,0.650729
2012-09-10,0.62677097
2012-09-11,0.62406301
2012-09-12,0.62947899
2012-09-13,0.65458298
2012-09-14,0.671354
2012-09-17,0.67260402
2012-09-18,0.67385399
2012-09-19,0.67833298
2012-09-20,0.67677099
2012-09-21,0.67677099
2012-09-24,0.664271
2012-09-25,0.637604
2012-09-26,0.62083298
2012-09-27,0.64718801
2012-09-28,0.63166702
2012-10-01,0.62895799
2012-10-02,0.633021
2012-10-03,0.64499998
2012-10-04,0.65249997
2012-10-05,0.64125001
2012-10-08,0.62427098
2012-10-09,0.592188
2012-10-10,0.58499998
2012-10-11,0.57979202
2012-10-12,0.57968801
2012-10-15,0.59125
2012-10-16,0.616979
2012-10-17,0.61510402
2012-10-18,0.59406298
2012-10-19,0.55114597
2012-10-22,0.55979198
2012-10-23,0.54322898
2012-10-24,0.53781301
2012-10-25,0.53781301
2012-10-26,0.54343802
2012-10-31,0.53291702
2012-11-01,0.55552101
2012-11-02,0.53520799
2012-11-05,0.54833299
2012-11-06,0.55166698
2012-11-07,0.51208299
2012-11-08,0.488125
2012-11-09,0.49343801
2012-11-12,0.494167
2012-11-13,0.48343799
2012-11-14,0.46614599
2012-11-15,0.461979
2012-11-16,0.467188
2012-11-19,0.50083297
2012-11-20,0.500938
2012-11-21,0.50447899
2012-11-23,0.52760398
2012-11-26,0.53437501
2012-11-27,0.52833301
2012-11-28,0.54250002
2012-11-29,0.551875
2012-11-30,0.549896
2012-12-03,0.54718798
2012-12-04,0.54364598
2012-12-05,0.52687502
2012-12-06,0.53656298
2012-12-07,0.52739602
2012-12-10,0.53208297
2012-12-11,0.55260402
2012-12-12,0.54885399
2012-12-13,0.53645802
2012-12-14,0.52125001
2012-12-17,0.54156297
2012-12-18,0.56666702
2012-12-19,0.55854201
2012-12-20,0.55895799
2012-12-21,0.54156297
2012-12-24,0.53697902
2012-12-26,0.52427101
2012-12-27,0.52135402
2012-12-28,0.50625002
2012-12-31,0.539271
2013-01-02,0.58958298
2013-01-03,0.58104199
2013-01-04,0.57531297
2013-01-07,0.57593799
2013-01-08,0.572604
2013-01-09,0.57843798
2013-01-10,0.58864599
2013-01-11,0.59083301
2013-01-14,0.58322901
2013-01-15,0.57458299
2013-01-16,0.58104199
2013-01-17,0.58999997
2013-01-18,0.586667
2013-01-22,0.58906299
2013-01-23,0.59864599
2013-01-24,0.57479203
2013-01-25,0.58333302
2013-01-28,0.58749998
2013-01-29,0.58749998
2013-01-30,0.58427101
2013-01-31,0.58052099
2013-02-01,0.59958303
2013-02-04,0.56906301
2013-02-05,0.59406298
2013-02-06,0.58854198
2013-02-07,0.58999997
2013-02-08,0.60791701
2013-02-11,0.60770798
2013-02-12,0.60062498
2013-02-13,0.60760403
2013-02-14,0.606354
2013-02-15,0.60114598
2013-02-19,0.61427099
2013-02-20,0.58625001
2013-02-21,0.56718802
2013-02-22,0.58385402
2013-02-25,0.56208301
2013-02-26,0.56885397
2013-02-27,0.586146
2013-02-28,0.58395803
2013-03-01,0.58999997
2013-03-04,0.59760398
2013-03-05,0.62385398
2013-03-06,0.61989599
2013-03-07,0.62531298
2013-03-08,0.62604201
2013-03-11,0.63249999
2013-03-12,0.62479198
2013-03-13,0.62281299
2013-03-14,0.62916702
2013-03-15,0.62322903
2013-03-18,0.618958
2013-03-19,0.616458
2013-03-20,0.62822902
2013-03-21,0.60812497
2013-03-22,0.62489599
2013-03-25,0.61854202
2013-03-26,0.628021
2013-03-27,0.63135397
2013-03-28,0.63499999
2013-04-01,0.62270802
2013-04-02,0.63677102
2013-04-03,0.61989599
2013-04-04,0.62020802
2013-04-05,0.60500002
2013-04-08,0.61427099
2013-04-09,0.62635398
2013-04-10,0.66302103
2013-04-11,0.66187501
2013-04-12,0.66114599
2013-04-15,0.620938
2013-04-16,0.64687502
2013-04-17,0.60906303
2013-04-18,0.582708
2013-04-19,0.606875
2013-04-22,0.625521
2013-04-23,0.64395797
2013-04-24,0.64239597
2013-04-25,0.65281302
2013-04-26,0.64729202
2013-04-29,0.66447902
2013-04-30,0.67906302
2013-05-01,0.67041701
2013-05-02,0.69468802
2013-05-03,0.71895802
2013-05-06,0.72822899
2013-05-07,0.72645801
2013-05-08,0.737813
2013-05-09,0.73520797
2013-05-10,0.74770802
2013-05-13,0.75062501
2013-05-14,0.76166701
2013-05-15,0.76729202
2013-05-16,0.76447898
2013-05-17,0.78604198
2013-05-20,0.78250003
2013-05-21,0.78541702
2013-05-22,0.76625001
2013-05-23,0.75791699
2013-05-24,0.75749999
2013-05-28,0.77312499
2013-05-29,0.76145798
2013-05-30,0.77385402
2013-05-31,0.75177097
2013-06-03,0.75614601
2013-06-04,0.74479198
2013-06-05,0.71625
2013-06-06,0.72500002
2013-06-07,0.75531298
2013-06-10,0.75562501
2013-06-11,0.73374999
2013-06-12,0.70833302
2013-06-13,0.73374999
2013-06-14,0.720833
2013-06-17,0.74083298
2013-06-18,0.75833303
2013-06-19,0.73447901
2013-06-20,0.68031299
2013-06-21,0.67072898
2013-06-24,0.64999998
2013-06-25,0.663854
2013-06-26,0.681979
2013-06-27,0.689583
2013-06-28,0.69145799
2013-07-01,0.70625001
2013-07-02,0.706563
2013-07-03,0.71614599
2013-07-05,0.73197901
2013-07-08,0.734375
2013-07-09,0.74781299
2013-07-10,0.76041698
2013-07-11,0.80781299
2013-07-12,0.81625003
2013-07-15,0.822604
2013-07-16,0.81937498
2013-07-17,0.82520801
2013-07-18,0.81916702
2013-07-19,0.79427099
2013-07-22,0.80000001
2013-07-23,0.782188
2013-07-24,0.78958303
2013-07-25,0.80385399
2013-07-26,0.81718802
2013-07-29,0.813438
2013-07-30,0.82552099
2013-07-31,0.83072901
2013-08-01,0.85604203
2013-08-02,0.87031299
2013-08-05,0.87218797
2013-08-06,0.85666698
2013-08-07,0.851771
2013-08-08,0.86312503
2013-08-09,0.853854
2013-08-12,0.85916698
2013-08-13,0.873438
2013-08-14,0.86374998
2013-08-15,0.82041699
2013-08-16,0.8175
2013-08-19,0.81427097
2013-08-20,0.82541698
2013-08-21,0.81718802
2013-08-22,0.84052098
2013-08-23,0.85822898
2013-08-26,0.85895801
2013-08-27,0.804896
2013-08-28,0.81531298
2013-08-29,0.83218801
2013-08-30,0.81666702
2013-09-03,0.83010399
2013-09-04,0.85718799
2013-09-05,0.86093801
2013-09-06,0.86406302
2013-09-09,0.89447898
2013-09-10,0.90802097
2013-09-11,0.90343797
2013-09-12,0.89937502
2013-09-13,0.90229201
2013-09-16,0.89468801
2013-09-17,0.91260397
2013-09-18,0.94614601
2013-09-19,0.95197898
2013-09-20,0.94156301
2013-09-23,0.93624997
2013-09-24,0.93645799
2013-09-25,0.92760402
2013-09-26,0.94885403
2013-09-27,0.94437498
2013-09-30,0.938438
2013-10-01,0.96656299
2013-10-02,0.96479201
2013-10-03,0.93124998
2013-10-04,0.955208
2013-10-07,0.93156302
2013-10-08,0.87885398
2013-10-09,0.86916697
2013-10-10,0.924375
2013-10-11,0.94520801
2013-10-14,0.96479201
2013-10-15,0.95447898
2013-10-16,0.98708302
2013-10-17,1.003021
2013-10-18,1.052604
2013-10-21,1.058646
2013-10-22,1.062292
2013-10-23,1.045208
2013-10-24,1.058229
2013-10-25,1.079375
2013-10-28,1.081563
2013-10-29,1.086771
2013-10-30,1.083333
2013-10-31,1.076354
2013-11-01,1.075833
2013-11-04,1.081042
2013-11-05,1.085625
2013-11-06,1.08375
2013-11-07,1.023646
2013-11-08,1.064063
2013-11-11,1.058958
2013-11-12,1.064167
2013-11-13,1.10229
2013-11-14,1.11083
2013-11-15,1.11854
2013-11-18,1.087604
2013-11-19,1.076875
2013-11-20,1.069375
2013-11-21,1.10208
2013-11-22,1.11948
2013-11-25,1.12688
2013-11-26,1.14552
2013-11-27,1.16844
2013-11-29,1.1876
2013-12-02,1.18021
2013-12-03,1.17677
2013-12-04,1.17979
2013-12-05,1.17615
2013-12-06,1.20042
2013-12-09,1.21479
2013-12-10,1.2126
2013-12-11,1.16729
2013-12-12,1.15781
2013-12-13,1.15229
2013-12-16,1.17208
2013-12-17,1.16469
2013-12-18,1.2049
2013-12-19,1.19406
2013-12-20,1.23
2013-12-23,1.26979
2013-12-24,1.27156
2013-12-26,1.28396
2013-12-27,1.27458
2013-12-30,1.26792
2013-12-31,1.29281
2014-01-02,1.2626
2014-01-03,1.2351
2014-01-06,1.22198
2014-01-07,1.25365
2014-01-08,1.26302
2014-01-09,1.25
2014-01-10,1.2625
2014-01-13,1.20635
2014-01-14,1.27542
2014-01-15,1.30521
2014-01-16,1.30792
2014-01-17,1.28469
2014-01-21,1.31344
2014-01-22,1.32562
2014-01-23,1.30969
2014-01-24,1.23208
2014-01-27,1.19625
2014-01-28,1.19583
2014-01-29,1.15813
2014-01-30,1.21917
2014-01-31,1.21063
2014-02-03,1.13042
2014-02-04,1.1525
2014-02-05,1.14188
2014-02-06,1.18562
2014-02-07,1.24854
2014-02-10,1.27146
2014-02-11,1.315
2014-02-12,1.32125
2014-02-13,1.35521
2014-02-14,1.35917
2014-02-18,1.38042
2014-02-19,1.35021
2014-02-20,1.36979
2014-02-21,1.36271
2014-02-24,1.38667
2014-02-25,1.38167
2014-02-26,1.37708
2014-02-27,1.40417
2014-02-28,1.39708
2014-03-03,1.36646
2014-03-04,1.42146
2014-03-05,1.43313
2014-03-06,1.42771
2014-03-07,1.40729
2014-03-10,1.41021
2014-03-11,1.39271
2014-03-12,1.40833
2014-03-13,1.34854
2014-03-14,1.32083
2014-03-17,1.35604
2014-03-18,1.40479
2014-03-19,1.38167
2014-03-20,1.3925
2014-03-21,1.34146
2014-03-24,1.30771
2014-03-25,1.31979
2014-03-26,1.26958
2014-03-27,1.24708
2014-03-28,1.25521
2014-03-31,1.28021
2014-04-01,1.34958
2014-04-02,1.36021
2014-04-03,1.32812
2014-04-04,1.22271
2014-04-07,1.18604
2014-04-08,1.21917
2014-04-09,1.28167
2014-04-10,1.16333
2014-04-11,1.12271
2014-04-14,1.14792
2014-04-15,1.15937
2014-04-16,1.20438
2014-04-17,1.205
2014-04-21,1.23229
2014-04-22,1.2625
2014-04-23,1.22812
2014-04-24,1.26437
2014-04-25,1.20333
2014-04-28,1.21625
2014-04-29,1.24312
2014-04-30,1.25417
2014-05-01,1.26542
2014-05-02,1.25917
2014-05-05,1.27708
2014-05-06,1.22771
2014-05-07,1.21667
2014-05-08,1.2125
2014-05-09,1.22667
2014-05-12,1.28646
2014-05-13,1.28917
2014-05-14,1.27
2014-05-15,1.24063
2014-05-16,1.26375
2014-05-19,1.29083
2014-05-20,1.27667
2014-05-21,1.31271
2014-05-22,1.32896
2014-05-23,1.35875
2014-05-27,1.40979
2014-05-28,1.39646
2014-05-29,1.42479
2014-05-30,1.42354
2014-06-02,1.42
2014-06-03,1.41792
2014-06-04,1.43292
2014-06-05,1.47021
2014-06-06,1.49396
2014-06-09,1.49125
2014-06-10,1.49979
2014-06-11,1.4975
2014-06-12,1.45833
2014-06-13,1.46833
2014-06-16,1.47375
2014-06-17,1.47583
2014-06-18,1.50271
2014-06-19,1.49688
2014-06-20,1.50229
2014-06-23,1.50396
2014-06-24,1.49979
2014-06-25,1.52708
2014-06-26,1.53125
2014-06-27,1.54646
2014-06-30,1.55792
2014-07-01,1.61021
2014-07-02,1.61646
2014-07-03,1.6475
2014-07-07,1.63167
2014-07-08,1.57479
2014-07-09,1.61042
2014-07-10,1.59521
2014-07-11,1.62292
2014-07-14,1.65396
2014-07-15,1.63667
