date,close,adj_close
2002-08-02,22.25,18.7723
2002-08-09,23.33,19.6835
2002-08-16,24.7,20.8393
2002-08-23,25.15,21.219
2002-08-30,23.49,19.8184
2002-09-06,22.85,19.2785
2002-09-13,22.99,19.3966
2002-09-20,21.67,18.2829
2002-09-27,21.31,17.9792
2002-10-04,20.35,17.1692
2002-10-11,22.22,18.747
2002-10-18,23.81,20.0884
2002-10-25,24.7,20.8393
2002-11-01,25.25,21.3034
2002-11-08,25.07,21.1515
2002-11-15,26.44,22.3074
2002-11-22,27.72,23.3873
2002-11-29,27.72,23.3873
2002-12-06,26.47,22.3327
2002-12-13,25.04,21.1262
2002-12-20,25.32,21.3624
2002-12-27,24.82,20.9406
2003-01-03,25.68,21.6661
2003-01-10,27.1,22.8642
2003-01-17,25.31,21.354
2003-01-24,24.82,20.9406
2003-01-31,24.44,20.62
2003-02-07,23.81,20.0884
2003-02-14,24.49,20.6621
2003-02-21,25.17,21.2359
2003-02-28,25.16,21.2274
2003-03-07,24.54,20.7043
2003-03-14,25.72,21.6999
2003-03-21,27.17,22.9233
2003-03-28,26.08,22.0036
2003-04-04,26.05,21.9783
2003-04-11,25.51,21.5227
2003-04-17,26.82,22.628
2003-04-25,26.95,22.7376
2003-05-02,28.28,23.8598
2003-05-09,28.41,23.9694
2003-05-16,28.7,24.2141
2003-05-23,28.1,23.7079
2003-05-30,29.79,25.1337
2003-06-06,30.13,25.4206
2003-06-13,29.96,25.2772
2003-06-20,30.38,25.6315
2003-06-27,29.83,25.1675
2003-07-03,30.58,25.8003
2003-07-11,31.84,26.8633
2003-07-18,31.28,26.3908
2003-07-25,31.8,26.8296
2003-08-01,31.46,26.5427
2003-08-08,30.07,25.37
2003-08-15,31.17,26.298
2003-08-22,32.44,27.3695
2003-08-29,33.39,28.1711
2003-09-05,33.94,28.6351
2003-09-12,33.82,28.5338
2003-09-19,34.58,29.1751
2003-09-26,32.58,27.4877
2003-10-03,34.19,28.846
2003-10-10,35.01,29.5378
2003-10-17,34.61,29.2004
2003-10-24,34.2,28.8544
2003-10-31,35.18,29.6813
2003-11-07,35.63,30.0609
2003-11-14,35.04,29.5632
2003-11-21,34.23,28.8798
2003-11-28,35.38,29.85
2003-12-05,35.04,29.5632
2003-12-12,35.24,29.7319
2003-12-19,35.46,29.9175
2003-12-26,35.85,30.258
2004-01-02,36.36,30.6884
2004-01-09,37.73,31.8447
2004-01-16,38.57,32.5537
2004-01-23,38.01,32.0811
2004-01-30,37.07,31.2877
2004-02-06,37.13,31.3383
2004-02-13,36.94,31.178
2004-02-20,36.86,31.1104
2004-02-27,36.57,30.8657
2004-03-05,36.63,30.9163
2004-03-12,35.51,29.971
2004-03-19,34.75,29.3296
2004-03-26,35.22,29.7263
2004-04-02,37.1,31.313
2004-04-08,36.94,31.178
2004-04-16,36.09,30.4606
2004-04-23,37.21,31.4058
2004-04-30,34.77,29.3464
2004-05-07,34.97,29.5153
2004-05-14,34.75,29.3296
2004-05-21,35.02,29.5575
2004-05-28,36.55,30.8488
2004-06-04,36.19,30.545
2004-06-10,36.84,31.0936
2004-06-18,36.44,30.756
2004-06-25,37.33,31.5071
2004-07-02,36.82,31.0767
2004-07-09,35.75,30.1736
2004-07-16,34.67,29.262
2004-07-23,34.21,28.8738
2004-07-30,34.89,29.4477
2004-08-06,32.72,27.6162
2004-08-13,32.52,27.4474
2004-08-20,34.01,28.705
2004-08-27,34.56,29.1692
2004-09-03,34.14,28.8147
2004-09-10,35.12,29.6419
2004-09-17,35.43,29.9035
2004-09-24,34.8,29.3718
2004-10-01,36.1,30.469
2004-10-08,35.58,30.0301
2004-10-15,35.63,30.0723
2004-10-22,35.8,30.2158
2004-10-29,36.9,31.1442
2004-11-05,37.96,32.0389
2004-11-12,38.66,32.6297
2004-11-19,38.68,32.6466
2004-11-26,39.21,33.0939
2004-12-03,40.13,33.8704
2004-12-10,39.93,33.7016
2004-12-17,39.475,33.6371
2004-12-23,39.758,33.8782
2004-12-31,39.915,34.012
2005-01-07,38.55,32.8489
2005-01-14,38.43,32.7466
2005-01-21,37.05,31.5707
2005-01-28,36.92,31.4599
2005-02-04,37.75,32.1672
2005-02-11,37.7,32.1246
2005-02-18,37.35,31.8263
2005-02-25,37.62,32.0564
2005-03-04,37.52,31.9712
2005-03-11,37.17,31.673
2005-03-18,36.51,31.1106
2005-03-24,36.27,30.9061
2005-04-01,36.2,30.8464
2005-04-08,36.64,31.2213
2005-04-15,34.74,29.6023
2005-04-22,35.09,29.9006
2005-04-29,34.98,29.8068
2005-05-06,35.857,30.5541
2005-05-13,36.24,30.8805
2005-05-20,37.66,32.0905
2005-05-27,38.21,32.5592
2005-06-03,38.1,32.4654
2005-06-10,37.547,31.9942
2005-06-17,37.87,32.2991
2005-06-24,36.97,31.5315
2005-07-01,36.725,31.3225
2005-07-08,37.77,32.2138
2005-07-15,38.89,33.169
2005-07-22,39.42,33.621
2005-07-29,39.575,33.7532
2005-08-05,39.48,33.6722
2005-08-12,39.21,33.4419
2005-08-19,38.82,33.1093
2005-08-26,38.4599,32.8022
2005-09-02,38.77,33.0667
2005-09-09,39.619,33.7908
2005-09-16,39.4,33.604
2005-09-23,38.75,33.0496
2005-09-30,39.46,33.6552
2005-10-07,38.34,32.6999
2005-10-14,38.06,32.4611
2005-10-21,38.55,32.879
2005-10-28,38.322,32.6846
2005-11-04,40.08,34.1839
2005-11-11,40.71,34.7213
2005-11-18,41.45,35.3524
2005-11-25,41.89,35.7277
2005-12-02,42.107,35.9128
2005-12-09,41.715,35.5784
2005-12-16,41.58,35.5495
2005-12-23,41.403,35.3982
2005-12-30,40.412,34.5509
2006-01-06,42.68,36.49
2006-01-13,42.98,36.7465
2006-01-20,41.25,35.2674
2006-01-27,42.11,36.0026
2006-02-03,40.92,34.9852
2006-02-10,40.96,35.0194
2006-02-17,41.21,35.2332
2006-02-24,41.26,35.2759
2006-03-03,41.45,35.4384
2006-03-10,40.56,34.6775
2006-03-17,41.45,35.4633
2006-03-24,41.3,35.3349
2006-03-31,41.93,35.8739
2006-04-07,42.32,36.2076
2006-04-13,42.1,36.0194
2006-04-21,42.0,35.9338
2006-04-28,41.85,35.8055
2006-05-05,42.16,36.0707
2006-05-12,40.19,34.3852
2006-05-19,39.35,33.6666
2006-05-26,39.49,33.7863
2006-06-02,39.642,33.9164
2006-06-09,38.3,32.7682
2006-06-16,38.34,32.8244
2006-06-23,38.15,32.6618
2006-06-30,38.77,33.1926
2006-07-07,37.69,32.2679
2006-07-14,35.94,30.7697
2006-07-21,35.7,30.5642
2006-07-28,37.11,31.7714
2006-08-04,36.95,31.6344
2006-08-11,36.53,31.2748
2006-08-18,38.79,33.2097
2006-08-25,38.32,32.8073
2006-09-01,39.08,33.458
2006-09-08,38.72,33.1498
2006-09-15,40.11,34.3598
2006-09-22,39.87,34.1542
2006-09-29,40.65,34.8224
2006-10-06,41.41,35.4735
2006-10-13,42.43,36.3472
2006-10-20,42.0,35.9789
2006-10-27,42.21,36.1588
2006-11-03,41.93,35.9189
2006-11-10,43.03,36.8612
2006-11-17,44.3,37.9491
2006-11-24,44.65,38.249
2006-12-01,43.66,37.4009
2006-12-08,43.9,37.6065
2006-12-15,44.43,38.1072
2006-12-22,42.93,36.8207
2006-12-29,43.16,37.0179
2007-01-05,43.85,37.6097
2007-01-12,45.31,38.862
2007-01-19,44.17,37.8842
2007-01-26,43.57,37.3696
2007-02-02,44.16,37.8756
2007-02-09,43.84,37.6012
2007-02-16,44.71,38.3473
2007-02-23,45.26,38.8191
2007-03-02,42.48,36.4347
2007-03-09,42.93,36.8207
2007-03-16,42.83,36.7578
2007-03-23,44.12,37.8649
2007-03-30,43.53,37.3585
2007-04-05,44.56,38.2425
2007-04-13,44.65,38.3198
2007-04-20,45.4,38.9634
2007-04-27,46.57,39.9675
2007-05-04,46.63,40.019
2007-05-11,46.78,40.1478
2007-05-18,46.71,40.0877
2007-05-25,46.45,39.8646
2007-06-01,47.44,40.7142
2007-06-08,46.91,40.2593
2007-06-15,47.73,40.9948
2007-06-22,47.29,40.6169
2007-06-29,47.6,40.8831
2007-07-06,48.86,41.9653
2007-07-13,49.9,42.8586
2007-07-20,50.05,42.9874
2007-07-27,47.99,41.2181
2007-08-03,47.42,40.7285
2007-08-10,47.28,40.6083
2007-08-17,46.31,39.7752
2007-08-24,48.2,41.3985
2007-08-31,48.87,41.9739
2007-09-07,48.23,41.4242
2007-09-14,49.22,42.2745
2007-09-21,50.36,43.276
2007-09-28,51.41,44.1783
2007-10-05,52.818,45.3882
2007-10-12,53.53,46.0001
2007-10-19,52.44,45.0634
2007-10-26,53.93,46.3438
2007-11-02,54.42,46.7649
2007-11-09,50.0,42.9666
2007-11-16,50.28,43.2072
2007-11-23,49.84,42.8291
2007-11-30,51.31,44.0924
2007-12-07,52.33,44.9689
2007-12-14,50.97,43.8002
2007-12-21,51.85,44.6022
2007-12-28,51.86,44.6108
2008-01-04,48.4,41.6345
2008-01-11,47.05,40.4732
2008-01-18,45.35,39.0108
2008-01-25,43.99,37.8409
2008-02-01,45.5899,39.2172
2008-02-08,43.6,37.5054
2008-02-15,43.82,37.6947
