date,split_adj_close,adj_close,factor
2015-08-14,2.409170,2.289200,0.9502027669
2015-08-21,1.915000,1.819700,0.9502349869
2015-08-28,2.053542,1.951300,0.9502118778
2015-09-04,1.848120,1.756100,0.9502088609
2015-09-11,2.029375,1.928300,0.9501940253
2015-09-18,2.032292,1.931100,0.9502079426
2015-09-25,1.892500,1.798300,0.9502245707
2015-10-02,1.937500,1.841000,0.9501935484
2015-10-09,2.078750,1.975200,0.9501864101
2015-10-16,2.173130,2.064900,0.9501962607
2015-10-23,2.455830,2.333600,0.9502286396
2015-10-30,2.492710,2.368600,0.9502108147
2015-11-06,2.588960,2.460100,0.9502271182
2015-11-13,2.263540,2.150800,0.9501930604
2015-11-20,2.555210,2.428000,0.9502154422
2015-11-27,2.541460,2.414900,0.9502018525
2015-12-04,2.589380,2.460400,0.9501888483
2015-12-11,2.303750,2.189000,0.9501899078
2015-12-18,2.265420,2.152600,0.9501990801
2015-12-24,2.426250,2.305400,0.9501906234
2015-12-31,2.379790,2.261300,0.9502098925
2016-01-08,1.903960,1.809200,0.9502300468
2016-01-15,1.718750,1.633200,0.9502254545
2016-01-22,1.864580,1.771700,0.9501871735
2016-01-29,1.876880,1.783400,0.9501939389
2016-02-05,1.560620,1.482900,0.9501992798
2016-02-12,1.549380,1.472200,0.9501865262
2016-02-19,1.724380,1.638500,0.9501965924
2016-02-26,1.811460,1.721300,0.9502279929
2016-03-04,1.926870,1.830900,0.9501938377
2016-03-11,1.966040,1.868200,0.9502349901
2016-03-18,2.032500,1.931300,0.9502091021
2016-03-24,2.025000,1.924200,0.9502222222
2016-04-01,2.204380,2.094600,0.9501991490
2016-04-08,2.119170,2.013700,0.9502305148
2016-04-15,2.213540,2.103300,0.9501974213
2016-04-22,2.113330,2.008100,0.9502065461
2016-04-29,1.929380,1.833300,0.9502016192
2016-05-06,1.915830,1.820400,0.9501886911
2016-05-13,1.907920,1.812900,0.9501970733
2016-05-20,1.960000,1.862400,0.9502040816
2016-05-27,2.164170,2.056400,0.9502026181
2016-06-03,2.160210,2.052700,0.9502316904
2016-06-10,2.095000,1.990700,0.9502147971
2016-06-17,1.968750,1.870700,0.9501968254
2016-06-24,1.839170,1.747600,0.9502112366
2016-07-01,2.034167,1.932900,0.9502169684
2016-07-08,2.160000,2.052500,0.9502314815
2016-07-15,2.248130,2.136200,0.9502119539
2016-07-22,2.360000,2.242500,0.9502118644
2016-07-29,2.458540,2.336100,0.9501980850
2016-08-05,2.557920,2.430600,0.9502251830
2016-08-12,2.584580,2.455900,0.9502124136
2016-08-19,2.586870,2.458100,0.9502216965
2016-08-26,2.554790,2.427600,0.9502150862
2016-09-02,2.573120,2.445000,0.9502083074
2016-09-09,2.385000,2.266300,0.9502306080
2016-09-16,2.591670,2.462600,0.9501981348
2016-09-23,2.659790,2.527400,0.9502253937
2016-09-30,2.678960,2.545600,0.9502194882
2016-10-07,2.663750,2.531100,0.9502017832
2016-10-14,2.569380,2.441400,0.9501903183
2016-10-21,2.635420,2.504200,0.9502090748
2016-10-28,2.570000,2.442000,0.9501945525
2016-11-04,2.340630,2.224100,0.9502142586
2016-11-11,2.467920,2.345000,0.9501928750
2016-11-18,2.565210,2.437500,0.9502146023
2016-11-25,2.659370,2.527000,0.9502250533
2016-12-02,2.451460,2.329400,0.9502092631
2016-12-09,2.697710,2.563400,0.9502133291
2016-12-16,2.727080,2.591300,0.9502104815
2016-12-23,2.768330,2.630500,0.9502118606
2016-12-30,2.650620,2.518600,0.9501927851
2017-01-06,2.881250,2.737800,0.9502125813
2017-01-13,2.968330,2.820500,0.9501975858
2017-01-20,2.971670,2.823700,0.9502064496
2017-01-27,3.157080,2.999900,0.9502134884
2017-02-03,3.145830,2.989200,0.9502102784
2017-02-10,3.273330,3.110400,0.9502250002
2017-02-17,3.460000,3.287700,0.9502023121
2017-02-24,3.496250,3.322200,0.9502180908
2017-03-03,3.553330,3.376400,0.9502072704
2017-03-10,3.578750,3.400600,0.9502200489
2017-03-17,3.624580,3.444100,0.9502066446
2017-03-24,3.532500,3.356600,0.9502052371
2017-03-31,3.675420,3.492400,0.9502043304
2017-04-07,3.640830,3.459600,0.9502228887
2017-04-13,3.509580,3.334800,0.9501991691
2017-04-21,3.680420,3.497200,0.9502176382
2017-04-28,3.972080,3.774300,0.9502074480
2017-05-05,4.104170,3.899800,0.9502043044
2017-05-12,4.197920,3.988900,0.9502086748
2017-05-19,4.115420,3.910500,0.9502067833
2017-05-26,4.422500,4.202300,0.9502091577
2017-06-02,4.632080,4.401500,0.9502210670
2017-06-09,4.302920,4.088700,0.9502152027
2017-06-16,4.157920,3.950900,0.9502106823
2017-06-23,4.428330,4.207800,0.9502001883
2017-06-30,4.069167,3.866600,0.9502190497
2017-07-07,4.082500,3.879200,0.9502020821
2017-07-14,4.483330,4.260100,0.9502088849
2017-07-21,4.669170,4.436700,0.9502117079
2017-07-28,4.640830,4.409800,0.9502179567
2017-08-04,4.613750,4.384000,0.9502031970
2017-08-11,4.456670,4.234800,0.9502161928
2017-08-18,4.360420,4.143300,0.9502066315
2017-08-25,4.427920,4.207400,0.9501978356
2017-09-01,4.807920,4.568500,0.9502029984
2017-09-08,4.631670,4.401100,0.9502188196
2017-09-15,4.796250,4.557400,0.9502006776
2017-09-22,4.661670,4.429600,0.9502174114
2017-09-29,4.760420,4.523400,0.9502102756
2017-10-06,4.972920,4.725300,0.9502063174
2017-10-13,5.042917,4.791800,0.9502040188
2017-10-20,5.073750,4.821100,0.9502044839
2017-10-27,5.320000,5.055100,0.9502067669
2017-11-03,5.530000,5.254700,0.9502169982
2017-11-10,5.572920,5.295400,0.9502020485
2017-11-17,5.592920,5.314400,0.9502013260
2017-11-24,5.842920,5.552000,0.9502098266
2017-12-01,5.636250,5.355600,0.9502062542
2017-12-08,5.650000,5.368700,0.9502123894
2017-12-15,5.966250,5.669200,0.9502116070
2017-12-22,5.972080,5.674700,0.9502049537
2017-12-29,5.780000,5.492200,0.9502076125
2018-01-05,6.481250,6.158500,0.9502025072
2018-01-12,6.782920,6.445200,0.9502102339
2018-01-19,7.015833,6.666500,0.9502079083
2018-01-26,7.582920,7.205400,0.9502144293
2018-02-02,6.757080,6.420600,0.9502033423
2018-02-09,5.672080,5.389700,0.9502157939
2018-02-16,6.677500,6.345000,0.9502059154
2018-02-23,7.047917,6.697000,0.9502098280
2018-03-02,6.774170,6.436900,0.9502123507
2018-03-09,7.655420,7.274300,0.9502156642
2018-03-16,7.380000,7.012500,0.9502032520
2018-03-23,5.850830,5.559500,0.9502070646
2018-03-29,5.996670,5.698100,0.9502107003
2018-04-06,5.559170,5.282400,0.9502137909
2018-04-13,6.060417,5.758700,0.9502151420
2018-04-20,6.146250,5.840200,0.9502054098
2018-04-27,6.101250,5.797500,0.9502151199
2018-05-04,6.399170,6.080600,0.9502169813
2018-05-11,6.937500,6.592100,0.9502126126
2018-05-18,6.680830,6.348200,0.9502112761
2018-05-25,6.943750,6.598000,0.9502070207
2018-06-01,7.311250,6.947200,0.9502068730
2018-06-08,7.517500,7.143200,0.9502095111
2018-06-15,7.842500,7.452000,0.9502072043
2018-06-22,7.635000,7.254900,0.9502161100
2018-06-29,7.138750,6.783300,0.9502083698
2018-07-06,7.635000,7.254900,0.9502161100
2018-07-13,8.157500,7.751300,0.9502053325
2018-07-20,8.067500,7.665800,0.9502076232
2018-07-27,7.867500,7.475800,0.9502129012
2018-08-03,8.166250,7.759700,0.9502158273
2018-08-10,8.216250,7.807200,0.9502145139
2018-08-17,8.112500,7.708600,0.9502126348
2018-08-24,8.462500,8.041200,0.9502156573
2018-08-31,9.037500,8.587500,0.9502074689
2018-09-07,8.258750,7.847600,0.9502164371
2018-09-14,8.626250,8.196800,0.9502159107
2018-09-21,8.566250,8.139700,0.9502057493
2018-09-28,8.892500,8.449700,0.9502052291
2018-10-05,8.093750,7.690800,0.9502146718
2018-10-12,7.253750,6.892600,0.9502119593
2018-10-19,7.050000,6.699000,0.9502127660
2018-10-26,6.218750,5.909100,0.9502070352
2018-11-02,6.506250,6.182300,0.9502094140
2018-11-09,6.702500,6.368800,0.9502126072
2018-11-16,6.206250,5.897200,0.9502034240
2018-11-23,5.298750,5.034900,0.9502052371
2018-11-30,6.336250,6.020800,0.9502150326
2018-12-07,5.426250,5.156100,0.9502142364
2018-12-14,5.362500,5.095500,0.9502097902
2018-12-21,4.102500,3.898200,0.9502010969
2018-12-28,4.527500,4.307000,0.9512976256
2019-01-04,4.783750,4.550700,0.9512829893
2019-01-11,5.186250,4.933600,0.9512846469
2019-01-18,5.613750,5.340300,0.9512892452
2019-01-25,5.595000,5.322500,0.9512957998
2019-02-01,5.801250,5.518700,0.9512949795
2019-02-08,5.903750,5.616200,0.9512936693
2019-02-15,6.253750,5.949100,0.9512852289
2019-02-22,6.350000,6.040700,0.9512913386
2019-03-01,6.507500,6.190500,0.9512869766
2019-03-08,6.143750,5.844500,0.9512919634
2019-03-15,6.915000,6.578200,0.9512942878
2019-03-22,6.968750,6.631700,0.9516340807
2019-03-29,7.082500,6.739900,0.9516272503
2019-04-05,7.673750,7.302600,0.9516338166
2019-04-12,7.808750,7.431000,0.9516247799
2019-04-18,7.995000,7.608300,0.9516322702
2019-04-26,8.410000,8.003200,0.9516290131
2019-05-03,8.446250,8.037700,0.9516294213
2019-05-10,7.642500,7.272800,0.9516257769
2019-05-17,7.355000,6.999200,0.9516247451
2019-05-24,6.757500,6.430600,0.9516241213
2019-05-31,6.277500,5.973900,0.9516367981
2019-06-07,7.021250,6.681600,0.9516254228
2019-06-14,7.203750,6.855300,0.9516293597
2019-06-21,7.918750,7.535700,0.9516274665
2019-06-28,7.721250,7.347800,0.9516334790
2019-07-05,8.252500,7.853300,0.9516267798
2019-07-12,8.561250,8.147100,0.9516250548
2019-07-19,8.217500,7.820000,0.9516276240
2019-07-26,8.758750,8.335100,0.9516312259
2019-08-02,7.715000,7.341800,0.9516267012
2019-08-09,7.546250,7.181200,0.9516249793
2019-08-16,7.371250,7.014700,0.9516296422
2019-08-23,6.972500,6.635200,0.9516242381
2019-08-30,7.561250,7.195500,0.9516283683
2019-09-06,8.050000,7.660600,0.9516273292
2019-09-13,8.160000,7.765300,0.9516299020
2019-09-20,7.927500,7.544000,0.9516240933
2019-09-27,7.503750,7.140800,0.9516308512
2019-10-04,7.677500,7.306100,0.9516248779
2019-10-11,7.930000,7.546400,0.9516267339
2019-10-18,7.998750,7.611800,0.9516236912
2019-10-25,8.477500,8.067400,0.9516248894
2019-11-01,8.896250,8.465900,0.9516256850
2019-11-08,9.207500,8.762100,0.9516263915
2019-11-15,9.401250,8.946500,0.9516287728
2019-11-22,9.275000,8.826400,0.9516334232
2019-11-29,9.717500,9.247500,0.9516336506
2019-12-06,9.668750,9.201100,0.9516328378
2019-12-13,9.982500,9.499600,0.9516253444
2019-12-20,10.641250,10.126500,0.9516269235
2019-12-27,10.976250,10.449100,0.9519735793
2020-01-03,11.046250,10.515800,0.9519791785
2020-01-10,11.695000,11.133400,0.9519794784
2020-01-17,12.487500,11.887800,0.9519759760
2020-01-24,12.353750,11.760500,0.9519781443
2020-01-31,11.705000,11.142900,0.9519777873
2020-02-07,13.377500,12.735100,0.9519790693
2020-02-14,14.317500,13.629900,0.9519748559
2020-02-21,13.517500,12.868300,0.9519733679
2020-02-28,9.625000,9.162800,0.9519792208
2020-03-06,9.605000,9.143700,0.9519729308
2020-03-13,7.105000,6.763800,0.9519774806
2020-03-20,4.438750,4.225600,0.9519797240
2020-03-27,5.542500,5.276300,0.9519711322
2020-04-03,5.302500,5.047900,0.9519849128
2020-04-09,6.833750,6.505600,0.9519809768
2020-04-17,8.341250,7.940700,0.9519796194
2020-04-24,8.137500,7.746700,0.9519754224
2020-05-01,7.938750,7.557500,0.9519760668
2020-05-08,9.348750,8.899800,0.9519775371
2020-05-15,9.111250,8.673700,0.9519769516
2020-05-22,9.902500,9.426900,0.9519717243
2020-05-29,10.346250,9.849400,0.9519777697
2020-06-05,11.236250,10.696600,0.9519724107
2020-06-12,10.600000,10.090900,0.9519716981
2020-06-19,11.740000,11.176200,0.9519761499
2020-06-26,11.185000,10.647900,0.9519803308
2020-07-02,12.911250,12.291200,0.9519759899
2020-07-10,14.768750,14.059500,0.9519763013
2020-07-17,13.980000,13.308600,0.9519742489
2020-07-24,13.286250,12.648200,0.9519766676
2020-07-31,14.922500,14.205900,0.9519785559
2020-08-07,15.873750,15.111400,0.9519741712
2020-08-14,15.941250,15.175700,0.9519767898
2020-08-21,17.665000,16.816700,0.9519784885
2020-08-28,19.713750,18.767000,0.9519751443
2020-09-04,17.705000,16.854700,0.9519740186
2020-09-11,15.213750,14.483100,0.9519743653
2020-09-18,14.560000,13.860800,0.9519780220
2020-09-25,15.307500,14.572400,0.9519777887
2020-10-02,15.716250,14.961500,0.9519764575
2020-10-09,17.637500,16.790500,0.9519773210
2020-10-16,18.137500,17.266500,0.9519779462
2020-10-23,17.412500,16.576300,0.9519770280
2020-10-30,14.681250,13.976200,0.9519761601
2020-11-06,18.925000,18.016100,0.9519735799
2020-11-13,18.142500,17.271200,0.9519746452
2020-11-20,18.033751,17.167700,0.9519761030
2020-11-27,19.651250,18.707500,0.9519750652
2020-12-04,20.948750,19.942700,0.9519756549
2020-12-11,20.162500,19.194200,0.9519752015
2020-12-18,21.791250,20.744800,0.9519784317
2020-12-24,21.831250,20.782900,0.9519793873
2020-12-31,22.725000,21.633700,0.9519779978
2021-01-08,23.785000,22.642800,0.9519781375
2021-01-15,22.171250,21.106500,0.9519760952
2021-01-22,25.130000,23.923200,0.9519777159
2021-01-29,22.617500,21.531400,0.9519796618
2021-02-05,26.325000,25.060800,0.9519772080
2021-02-12,27.527500,26.205600,0.9519789302
2021-02-19,26.205000,24.946600,0.9519786300
2021-02-26,22.305000,21.233900,0.9519793768
2021-03-05,20.940000,19.934400,0.9519770774
2021-03-12,22.130000,21.067300,0.9519792137
2021-03-19,21.620000,20.581800,0.9519796485
2021-03-26,22.162500,21.098200,0.9519774394
2021-04-01,23.975000,22.823700,0.9519791449
2021-04-09,26.817500,25.529700,0.9519791181
2021-04-16,27.952500,26.610200,0.9519792505
2021-04-23,27.265000,25.955700,0.9519787273
2021-04-30,26.915000,25.622500,0.9519784507
2021-05-07,25.950000,24.703800,0.9519768786
2021-05-14,23.992500,22.840300,0.9519766594
2021-05-21,24.112500,22.954600,0.9519792639
2021-05-28,25.647500,24.415800,0.9519758261
2021-06-04,25.995000,24.746700,0.9519792268
2021-06-11,27.305000,25.993800,0.9519794909
2021-06-18,27.597500,26.272200,0.9519775342
2021-06-25,29.377500,27.966700,0.9519768530
2021-07-02,31.680000,30.158700,0.9519791667
2021-07-09,32.287500,30.737000,0.9519783198
2021-07-16,31.382500,29.875400,0.9519764200
2021-07-23,34.140000,32.500500,0.9519771529
2021-07-30,33.185000,31.591400,0.9519783035
2021-08-06,34.107500,32.469600,0.9519783039
2021-08-13,34.285000,32.638600,0.9519789996
2021-08-20,33.950000,32.319600,0.9519764359
2021-08-27,36.275000,34.533000,0.9519779462
2021-09-03,37.862500,36.044300,0.9519788709
2021-09-10,36.387500,34.640100,0.9519780144
2021-09-17,35.560000,33.852300,0.9519769404
2021-09-24,35.447500,33.745200,0.9519768672
2021-10-01,31.710000,30.187200,0.9519772942
